seed,sequence_id,score,rank_within_seed,plddt,ppl,dr_prob,pam_prob,z_plddt,z_negppl,novelty_bonus,dr_logit,pam_logit,predicted,overall_pass,WED_pass,PI_pass,NUC_pass,BH_pass,LID_pass,plddt_total
seed4,seed4_row100932,-0.0093224665985488,27261.0,,23.763089,0.293481,0.630172,0.0,-0.3191445237122126,0.0,-0.878537,0.532953,PASS,True,True,True,True,True,False,67.69981270358306
seed4,seed4_row119559,-0.0096301033036888,27262.0,,23.678461,0.20284,0.641517,0.0,-0.2839792904338413,0.0,-1.368638,0.581955,PASS,False,False,False,False,False,False,67.15187957689179
seed4,seed4_row101969,-0.0113846329193053,27279.0,,23.77618,0.295423,0.635987,0.0,-0.324584189884722,0.0,-0.86919,0.55799,PASS,False,False,False,False,False,False,66.76704637917005
seed4,seed4_row77713,-0.0115842359505078,27282.0,,23.710995,0.230704,0.637266,0.0,-0.2974980513578684,0.0,-1.204339,0.563518,PASS,True,True,True,True,True,False,67.32096091205213
seed4,seed4_row105524,-0.0153758507801392,27317.0,,23.748284,0.260284,0.628169,0.0,-0.3129926439716274,0.0,-1.044491,0.524371,PASS,True,True,True,True,True,False,67.2097719869707
seed4,seed4_row119590,-0.0171722730216887,27336.0,,24.064655,0.539927,0.659835,0.0,-0.444453390030984,0.0,0.160049,0.66256,PASS,False,False,False,False,False,False,68.50502446982055
seed4,seed4_row76705,-0.0184259791780166,27351.0,,23.895943,0.379953,0.648162,0.0,-0.3743489702543094,0.0,-0.489749,0.610972,PASS,True,True,True,True,True,False,66.65635993485343
seed4,seed4_row28591,-0.0188026835552421,27358.0,,23.708219,0.214633,0.621243,0.0,-0.2963445479360602,0.0,-1.297222,0.494828,PASS,True,True,True,True,True,False,66.93445439739415
seed4,seed4_row26955,-0.0190553047267537,27362.0,,23.723571,0.210999,0.647758,0.0,-0.3027237210382196,0.0,-1.318917,0.609201,PASS,True,True,True,True,True,False,66.94618892508144
seed4,seed4_row63853,-0.0196279349339979,27372.0,,23.775676,0.261134,0.645471,0.0,-0.3243747641914257,0.0,-1.040085,0.59919,PASS,True,True,True,True,True,False,67.7647312703583
seed4,seed4_row62233,-0.019657932830568,27373.0,,23.745329,0.236362,0.638344,0.0,-0.3117647611865257,0.0,-1.172728,0.568182,PASS,False,False,False,False,False,False,67.89434853420197
seed4,seed4_row21503,-0.0199334862017091,27376.0,,23.936376,0.414931,0.646961,0.0,-0.3911499802881559,0.0,-0.343616,0.605706,PASS,True,True,True,True,True,False,67.30951140065147
seed4,seed4_row103209,-0.020627983401879,27385.0,,23.826191,0.311622,0.638205,0.0,-0.3453651191455415,0.0,-0.792546,0.567584,PASS,True,True,True,True,True,False,67.60898208469054
seed4,seed4_row23410,-0.0220237154647867,27394.0,,23.762777,0.243767,0.640783,0.0,-0.3190148792354096,0.0,-1.132138,0.578765,PASS,True,True,True,True,True,False,67.50322475570033
seed4,seed4_row117998,-0.0244950248935714,27423.0,,23.742351,0.217445,0.638203,0.0,-0.3105273212765306,0.0,-1.280618,0.567572,PASS,True,True,True,True,True,False,67.05884364820847
seed4,seed4_row107598,-0.0262330366418429,27447.0,,23.935571,0.386622,0.656756,0.0,-0.3908154809169185,0.0,-0.461532,0.648872,PASS,True,True,True,True,True,False,66.71308631921823
seed4,seed4_row112102,-0.0268411127423576,27455.0,,24.046876,0.479371,0.676468,0.0,-0.4370657324890823,0.0,-0.082563,0.737587,PASS,False,False,False,False,False,False,68.76495921696574
seed4,seed4_row76188,-0.0273698236665503,27457.0,,23.781175,0.249568,0.632108,0.0,-0.3266597480950719,0.0,-1.100918,0.541273,PASS,True,True,True,True,True,False,67.10771986970684
seed4,seed4_row109829,-0.0342953704480456,27535.0,,23.848293,0.303564,0.614099,0.0,-0.3545491006400653,0.0,-0.830382,0.464573,PASS,True,True,True,True,True,False,67.818835504886
seed4,seed4_row119786,-0.0352907301025932,27549.0,,23.871986,0.30886,0.635636,0.0,-0.3643941858608475,0.0,-0.805452,0.556472,PASS,False,False,False,False,False,False,68.39823145884272
seed4,seed4_row113535,-0.0363872017196639,27563.0,,23.96843,0.389963,0.648762,0.0,-0.4044692881709484,0.0,-0.447467,0.6136,PASS,True,True,True,True,True,False,67.64300488599349
seed4,seed4_row106159,-0.0377672554808453,27574.0,,23.872487,0.288748,0.65415,0.0,-0.3646023649726362,0.0,-0.901475,0.637334,PASS,False,False,False,False,False,False,66.60514469453376
seed4,seed4_row112510,-0.0379757351699475,27578.0,,23.982795,0.407177,0.63589,0.0,-0.4104383359570679,0.0,-0.375648,0.557569,PASS,True,True,True,True,True,False,67.45829804560262
seed4,seed4_row62846,-0.0383776838982572,27584.0,,23.817331,0.248466,0.631305,0.0,-0.3416835484260818,0.0,-1.106809,0.53782,PASS,True,True,True,True,True,False,67.47307817589576
seed4,seed4_row79557,-0.0429597393592069,27635.0,,23.79621,0.205215,0.642554,0.0,-0.3329071990845814,0.0,-1.354015,0.586468,PASS,True,True,True,True,True,False,66.93172638436482
seed4,seed4_row114858,-0.0434230461366994,27640.0,,23.843455,0.257311,0.630804,0.0,-0.352538780195285,0.0,-1.059991,0.535668,PASS,True,True,True,True,True,False,66.98148208469055
seed4,seed4_row67254,-0.0443072355866325,27648.0,,23.80311,0.2048,0.646474,0.0,-0.3357743365523323,0.0,-1.356558,0.603574,PASS,False,False,False,False,False,False,66.90840520748577
seed4,seed4_row102940,-0.0447916487947436,27652.0,,23.859269,0.266905,0.632569,0.0,-0.3591099268496339,0.0,-1.010385,0.543253,PASS,False,False,False,False,False,False,67.10482562854826
seed4,seed4_row112373,-0.0449331527076589,27655.0,,23.869607,0.27707,0.631649,0.0,-0.363405646725227,0.0,-0.95904,0.539298,PASS,True,True,True,True,True,False,68.21149022801302
seed4,seed4_row107241,-0.0481828977182491,27686.0,,24.078331,0.465678,0.636045,0.0,-0.4501361395974987,0.0,-0.137506,0.558239,PASS,True,True,True,True,True,False,67.80491856677524
seed4,seed4_row113362,-0.050374237728763,27742.0,,24.030599,0.394013,0.663167,0.0,-0.4303021967553758,0.0,-0.430475,0.677438,PASS,True,True,True,True,True,False,67.03802117263844
seed4,seed4_row69287,-0.0510571140075995,27746.0,,23.903014,0.280845,0.643952,0.0,-0.3772871628679994,0.0,-0.940272,0.59256,PASS,True,True,True,True,True,False,67.59715798045602
seed4,seed4_row25382,-0.051480773135146,27750.0,,23.823498,0.215449,0.624284,0.0,-0.3442461044787802,0.0,-1.292389,0.507771,PASS,True,True,True,True,True,False,67.02125407166125
seed4,seed4_row28588,-0.052197258808645,27764.0,,23.860834,0.240201,0.637873,0.0,-0.3597602268694929,0.0,-1.151579,0.566143,PASS,True,True,True,True,True,False,67.49451954397395
seed4,seed4_row116061,-0.0524308334279803,27766.0,,24.008247,0.368428,0.658754,0.0,-0.4210143334685433,0.0,-0.538966,0.657747,PASS,True,True,True,True,True,False,67.71037459283387
seed4,seed4_row117473,-0.0530581142789981,27772.0,,23.926374,0.28502,0.661658,0.0,-0.3869938775414259,0.0,-0.919697,0.670692,PASS,False,False,False,False,False,False,67.36696994313567
seed4,seed4_row36482,-0.0539383395885259,27780.0,,23.995389,0.373047,0.625588,0.0,-0.4156714851264658,0.0,-0.519166,0.513336,PASS,True,True,True,True,True,False,67.8682003257329
seed4,seed4_row73930,-0.056534352785907,27798.0,,23.963299,0.304209,0.669195,0.0,-0.4023372182655815,0.0,-0.827334,0.704548,PASS,False,False,False,False,False,False,68.32268352365416
seed4,seed4_row111654,-0.057512832035179,27814.0,,23.848571,0.217546,0.627443,0.0,-0.3546646171931129,0.0,-1.280025,0.521261,PASS,True,True,True,True,True,False,67.33697882736156
seed4,seed4_row75719,-0.0588602443010492,27834.0,,24.058339,0.404632,0.645152,0.0,-0.4418289204300703,0.0,-0.386203,0.597794,PASS,True,True,True,True,True,False,67.03104234527687
seed4,seed4_row104516,-0.0593966320114266,27843.0,,23.895532,0.261155,0.620908,0.0,-0.3741781885877523,0.0,-1.039973,0.493405,PASS,True,True,True,True,True,False,67.69969869706841
seed4,seed4_row104223,-0.0596076840548728,27844.0,,24.08026,0.420773,0.649084,0.0,-0.4509376915069612,0.0,-0.319601,0.615017,PASS,False,False,False,False,False,False,67.99258775510204
seed4,seed4_row119911,-0.0605995643047401,27920.0,,23.881795,0.230329,0.641154,0.0,-0.3684700918639145,0.0,-1.206456,0.580378,PASS,False,False,False,False,False,False,67.83303498779496
seed4,seed4_row66931,-0.0611871323926625,27928.0,,23.899606,0.242524,0.645827,0.0,-0.3758710462752322,0.0,-1.138893,0.600744,PASS,False,False,False,False,False,False,67.90300978792821
seed4,seed4_row33677,-0.0621291720325502,27938.0,,23.860504,0.21396,0.627095,0.0,-0.3596231029036432,0.0,-1.301219,0.519776,PASS,False,False,False,False,False,False,67.32184853420195
seed4,seed4_row77349,-0.0656539311157241,27967.0,,24.180266,0.502929,0.641062,0.0,-0.4924929015938915,0.0,0.011718,0.579978,PASS,True,True,True,True,True,False,67.3021335504886
seed4,seed4_row113316,-0.0670376144633453,27989.0,,24.147106,0.460968,0.648859,0.0,-0.4787140206619219,0.0,-0.156446,0.614028,PASS,False,False,False,False,False,False,66.74833468724616
seed4,seed4_row106072,-0.0687642764634254,28017.0,,24.114025,0.426273,0.644157,0.0,-0.464967966376322,0.0,-0.297072,0.593451,PASS,True,True,True,True,True,False,67.63558631921823
seed4,seed4_row73715,-0.0693970302389559,28028.0,,23.88446,0.216084,0.62241,0.0,-0.369577471769937,0.0,-1.288634,0.499791,PASS,True,True,True,True,True,False,67.86960912052118
seed4,seed4_row101050,-0.0702592489220621,28037.0,,24.011717,0.307397,0.666205,0.0,-0.4224562127458031,0.0,-0.812318,0.691069,PASS,False,False,False,False,False,False,68.2052365415987
seed4,seed4_row30887,-0.0706154191040111,28042.0,,23.973214,0.292288,0.631091,0.0,-0.4064571701485874,0.0,-0.8843,0.536901,PASS,True,True,True,True,True,False,67.31315146579804
seed4,seed4_row118794,-0.0709771911049702,28046.0,,24.076908,0.350492,0.692783,0.0,-0.4495448444356718,0.0,-0.616875,0.813162,PASS,False,False,False,False,False,False,68.3639722675367
seed4,seed4_row102659,-0.0726408157906809,28067.0,,23.92679,0.234555,0.640047,0.0,-0.38716673684383,0.0,-1.182766,0.57557,PASS,True,True,True,True,True,False,66.8857654723127
seed4,seed4_row61523,-0.0735005754120727,28079.0,,23.910783,0.212554,0.64547,0.0,-0.3805153934458182,0.0,-1.309597,0.599185,PASS,False,False,False,False,False,False,66.9935987002437
seed4,seed4_row110397,-0.0742858137786408,28091.0,,23.93047,0.237715,0.632434,0.0,-0.3886958768266297,0.0,-1.165246,0.542671,PASS,False,False,False,False,False,False,66.84446704637918
seed4,seed4_row114263,-0.0748235646000105,28097.0,,23.933739,0.241802,0.628369,0.0,-0.3900542351428723,0.0,-1.142824,0.525226,PASS,False,False,False,False,False,False,67.98797231270358
seed4,seed4_row74681,-0.0751740821302443,28101.0,,24.113203,0.387554,0.668991,0.0,-0.4646264030432062,0.0,-0.457605,0.703627,PASS,False,False,False,False,False,False,68.13920880913541
seed4,seed4_row25643,-0.0759880185691722,28112.0,,23.936022,0.242006,0.625561,0.0,-0.3910028836702461,0.0,-1.141713,0.51322,PASS,True,True,True,True,True,False,66.7903013029316
seed4,seed4_row105103,-0.0764475174757399,28119.0,,23.908599,0.207158,0.635653,0.0,-0.3796078821082,0.0,-1.34214,0.556547,PASS,True,True,True,True,True,False,66.79244299674266
seed4,seed4_row104546,-0.0804819717521084,28149.0,,23.977118,0.25896,0.637428,0.0,-0.4080793882172979,0.0,-1.051381,0.56422,PASS,True,True,True,True,True,False,66.83554922701383
seed4,seed4_row108800,-0.0824256178217677,28170.0,,24.247522,0.500951,0.657984,0.0,-0.5204395968882397,0.0,0.003803,0.654325,PASS,False,False,False,False,False,False,68.31040296052632
seed4,seed4_row69473,-0.0832981766393346,28182.0,,24.023049,0.289739,0.643978,0.0,-0.4271649666276209,0.0,-0.896654,0.592671,PASS,False,False,False,False,False,False,68.24459216965742
seed4,seed4_row119642,-0.0835652717852643,28189.0,,24.016818,0.278794,0.649998,0.0,-0.4245758168360919,0.0,-0.950451,0.619031,PASS,True,True,True,True,True,False,66.84631921824104
seed4,seed4_row69066,-0.0842214714690133,28194.0,,24.090556,0.354085,0.641021,0.0,-0.4552159592414476,0.0,-0.601132,0.579796,PASS,True,True,True,True,True,False,67.16178338762215
seed4,seed4_row61842,-0.0869728619396742,28235.0,,24.141384,0.382744,0.658197,0.0,-0.4763363741995346,0.0,-0.477917,0.655269,PASS,True,True,True,True,True,False,67.04791530944625
seed4,seed4_row115867,-0.0898151216378689,28259.0,,24.141936,0.375395,0.655812,0.0,-0.4765657451969556,0.0,-0.509142,0.644687,PASS,False,False,False,False,False,False,67.15239024390245
seed4,seed4_row101532,-0.0904866723662824,28263.0,,23.9585,0.213331,0.628771,0.0,-0.4003431033804034,0.0,-1.304965,0.526947,PASS,True,True,True,True,True,False,67.91177524429968
seed4,seed4_row117797,-0.0911984464929777,28274.0,,23.968447,0.233322,0.609692,0.0,-0.4044763521328254,0.0,-1.189648,0.446018,PASS,True,True,True,True,True,False,67.99375407166124
seed4,seed4_row115480,-0.0920466166379121,28298.0,,23.961025,0.210144,0.629424,0.0,-0.4013923094827317,0.0,-1.324056,0.529746,PASS,False,False,False,False,False,False,68.45202118989404
seed4,seed4_row37217,-0.0930748985680133,28314.0,,24.040197,0.280942,0.633229,0.0,-0.4342904265257333,0.0,-0.939793,0.546096,PASS,True,True,True,True,True,False,66.72788273615635
seed4,seed4_row25207,-0.0950878190432441,28371.0,,24.051256,0.279628,0.641219,0.0,-0.4388857414903488,0.0,-0.946309,0.580658,PASS,True,True,True,True,True,False,67.75190553745928
seed4,seed4_row101997,-0.0960193432621136,28391.0,,24.171569,0.385758,0.652343,0.0,-0.4888790618030195,0.0,-0.465179,0.629352,PASS,True,True,True,True,True,False,67.0335667752443
seed4,seed4_row71842,-0.0967427704299572,28399.0,,24.128241,0.353968,0.633397,0.0,-0.4708751006142247,0.0,-0.601644,0.546817,PASS,True,True,True,True,True,False,67.54428338762216
seed4,seed4_row74194,-0.0970417432446325,28402.0,,23.999835,0.230815,0.629885,0.0,-0.4175189189209036,0.0,-1.203716,0.531725,PASS,True,True,True,True,True,False,67.4364332247557
seed4,seed4_row106153,-0.0974304577167792,28417.0,,23.986089,0.215233,0.631323,0.0,-0.4118070824525418,0.0,-1.293665,0.537898,PASS,False,False,False,False,False,False,67.8120130399348
seed4,seed4_row101145,-0.0974484679005593,28418.0,,24.266463,0.45539,0.678758,0.0,-0.5283100970007991,0.0,-0.178916,0.748069,PASS,False,False,False,False,False,False,68.29908646003263
seed4,seed4_row106604,-0.0980064644244605,28424.0,,24.25135,0.441517,0.674798,0.0,-0.5220302348920866,0.0,-0.235007,0.729965,PASS,False,False,False,False,False,False,66.74781553398057
seed4,seed4_row63951,-0.101605385634193,28457.0,,24.161664,0.357709,0.652081,0.0,-0.4847632651917044,0.0,-0.585322,0.628199,PASS,True,True,True,True,True,False,66.80270358306188
seed4,seed4_row104922,-0.1018386731821641,28459.0,,24.256803,0.422546,0.692024,0.0,-0.5242961045459488,0.0,-0.312331,0.809597,PASS,True,True,True,True,True,False,66.86534580960131
seed4,seed4_row30144,-0.1057087663330541,28496.0,,24.123806,0.313364,0.643023,0.0,-0.4690322376186487,0.0,-0.784439,0.588511,PASS,True,True,True,True,True,False,67.61728827361563
seed4,seed4_row108583,-0.1070464345001921,28512.0,,24.010262,0.214531,0.619452,0.0,-0.4218516207145602,0.0,-1.297826,0.487222,PASS,False,False,False,False,False,False,67.0657907542579
seed4,seed4_row115308,-0.1080580042376061,28522.0,,24.118096,0.295999,0.64902,0.0,-0.4666595774822945,0.0,-0.866422,0.614736,PASS,True,True,True,True,True,False,67.45264657980456
seed4,seed4_row107242,-0.1089061919390597,28530.0,,24.170808,0.32661,0.675524,0.0,-0.4885628456272282,0.0,-0.72356,0.733275,PASS,False,False,False,False,False,False,68.51470198675497
seed4,seed4_row66049,-0.1095570269828931,28536.0,,24.05741,0.220734,0.666164,0.0,-0.4414428956898474,0.0,-1.261393,0.690886,PASS,False,False,False,False,False,False,67.69356153219233
seed4,seed4_row66801,-0.1125790706018883,28577.0,,24.032501,0.214369,0.624375,0.0,-0.4310925294312692,0.0,-1.298787,0.508161,PASS,False,False,False,False,False,False,67.5508306188925
seed4,seed4_row75625,-0.1129849712453594,28582.0,,24.124364,0.297057,0.631914,0.0,-0.4692641017790849,0.0,-0.86135,0.540437,PASS,True,True,True,True,True,False,67.42831433224755
seed4,seed4_row110623,-0.1137507684038089,28590.0,,24.416633,0.579393,0.629641,0.0,-0.5907098120054414,0.0,0.320282,0.530678,PASS,False,False,False,False,False,False,66.8919853539463
seed4,seed4_row37317,-0.1137727967136756,28592.0,,24.157304,0.319887,0.641636,0.0,-0.4829515667338223,0.0,-0.754292,0.582471,PASS,True,True,True,True,True,False,67.21689739413681
seed4,seed4_row113720,-0.1146311994340523,28618.0,,24.247754,0.406974,0.638259,0.0,-0.5205359991915034,0.0,-0.37649,0.567817,PASS,False,False,False,False,False,False,68.45303178484107
seed4,seed4_row100520,-0.1148721560571586,28622.0,,24.185542,0.357607,0.620627,0.0,-0.4946852229387981,0.0,-0.585767,0.492211,PASS,False,False,False,False,False,False,66.895487012987
seed4,seed4_row113119,-0.115032950979314,28624.0,,24.137574,0.293617,0.646046,0.0,-0.4747532156847343,0.0,-0.877882,0.601705,PASS,False,False,False,False,False,False,67.03721951219512
seed4,seed4_row100995,-0.1164468345813325,28639.0,,24.25822,0.386708,0.674801,0.0,-0.5248849065447607,0.0,-0.461171,0.729982,PASS,False,False,False,False,False,False,68.16603588907014
seed4,seed4_row62719,-0.1175553109877272,28648.0,,24.434173,0.56314,0.660507,0.0,-0.5979981585538962,0.0,0.253914,0.665552,PASS,True,True,True,True,True,False,67.52166938110749
seed4,seed4_row113751,-0.1177951357104515,28650.0,,24.252974,0.39997,0.640537,0.0,-0.5227050510149308,0.0,-0.405589,0.577695,PASS,True,True,True,True,True,False,66.78468241042344
seed4,seed4_row104504,-0.1187622298925617,28659.0,,24.148309,0.302171,0.630181,0.0,-0.4792138998465167,0.0,-0.83698,0.532995,PASS,False,False,False,False,False,False,68.07973127035831
seed4,seed4_row24419,-0.1198858428518193,28673.0,,24.208104,0.334524,0.662996,0.0,-0.5040603469311705,0.0,-0.687795,0.676674,PASS,False,False,False,False,False,False,67.05607317073171
seed4,seed4_row108398,-0.1205950611321099,28684.0,,24.079244,0.228518,0.631052,0.0,-0.4505155159030143,0.0,-1.216696,0.536732,PASS,True,True,True,True,True,False,67.50506514657981
seed4,seed4_row116033,-0.1209450358782841,28691.0,,24.076925,0.201909,0.665843,0.0,-0.4495519083975487,0.0,-1.374402,0.689445,PASS,False,False,False,False,False,False,68.70576672104404
seed4,seed4_row117165,-0.1209964146209274,28692.0,,24.184988,0.315227,0.65277,0.0,-0.4944550208870392,0.0,-0.775795,0.631239,PASS,True,True,True,True,True,False,66.78341205211726
seed4,seed4_row102257,-0.1226373825398118,28708.0,,24.452805,0.576396,0.64231,0.0,-0.6057402607711599,0.0,0.307995,0.585403,PASS,False,False,False,False,False,False,67.52843775427178
seed4,seed4_row21336,-0.1227036686945011,28711.0,,24.086088,0.230153,0.62801,0.0,-0.4533593838492874,0.0,-1.207446,0.523689,PASS,True,True,True,True,True,False,67.71076547231272
seed4,seed4_row104112,-0.1248122842682773,28734.0,,24.260383,0.387265,0.635284,0.0,-0.5257836918118247,0.0,-0.458822,0.554952,PASS,True,True,True,True,True,False,67.4792996742671
seed4,seed4_row65764,-0.1251294151120007,28735.0,,24.169776,0.298506,0.635063,0.0,-0.4881340215885725,0.0,-0.854423,0.553998,PASS,True,True,True,True,True,False,66.6952361563518
seed4,seed4_row32125,-0.1255071561456562,28739.0,,24.065303,0.207587,0.617613,0.0,-0.4447226516366517,0.0,-1.339532,0.47943,PASS,True,True,True,True,True,False,67.17316775244299
seed4,seed4_row68180,-0.125739278970517,28746.0,,24.099897,0.238253,0.620765,0.0,-0.4590973985293101,0.0,-1.162279,0.492795,PASS,True,True,True,True,True,False,67.45341205211726
seed4,seed4_row70879,-0.1258637057466355,28748.0,,24.115336,0.244408,0.633364,0.0,-0.4655127224951936,0.0,-1.128662,0.546677,PASS,True,True,True,True,True,False,67.11780944625407
seed4,seed4_row111450,-0.1258877740588118,28750.0,,24.477064,0.591786,0.638254,0.0,-0.6158205343697313,0.0,0.371354,0.567794,PASS,True,True,True,True,True,False,67.70597719869707
seed4,seed4_row30164,-0.1261025838738986,28752.0,,24.315974,0.431195,0.643786,0.0,-0.548883262676998,0.0,-0.276977,0.591835,PASS,True,True,True,True,True,False,67.05034201954398
seed4,seed4_row102973,-0.1268272780267106,28768.0,,24.100828,0.216639,0.6491,0.0,-0.4594842543238723,0.0,-1.285359,0.615087,PASS,False,False,False,False,False,False,66.88044751830758
seed4,seed4_row112762,-0.1282511272424747,28782.0,,24.142023,0.253076,0.647237,0.0,-0.4766018960606782,0.0,-1.082272,0.606917,PASS,False,False,False,False,False,False,66.70543973941368
seed4,seed4_row104990,-0.1285106074148134,28787.0,,24.303136,0.406519,0.650089,0.0,-0.543548724878305,0.0,-0.378375,0.619432,PASS,False,False,False,False,False,False,66.89500406834824
seed4,seed4_row117056,-0.1287569031632214,28789.0,,24.415085,0.505713,0.662879,0.0,-0.5900665759474593,0.0,0.022852,0.676148,PASS,False,False,False,False,False,False,67.72673469387755
seed4,seed4_row79567,-0.1314645524512094,28827.0,,24.09035,0.213983,0.614659,0.0,-0.4551303606445849,0.0,-1.301083,0.466938,PASS,False,False,False,False,False,False,66.99734146341464
seed4,seed4_row104931,-0.1317670588290183,28829.0,,24.186834,0.266456,0.674758,0.0,-0.4952220840414548,0.0,-1.012679,0.729786,PASS,False,False,False,False,False,False,68.20902936378465
seed4,seed4_row107211,-0.1338958242721596,28845.0,,24.204711,0.310797,0.623602,0.0,-0.5026504632459424,0.0,-0.796398,0.504864,PASS,True,True,True,True,True,False,66.89032573289902
seed4,seed4_row118700,-0.1350670948803175,28856.0,,24.148729,0.245518,0.634247,0.0,-0.4793884212575965,0.0,-1.122664,0.55048,PASS,True,True,True,True,True,False,67.52989413680781
seed4,seed4_row119393,-0.1354357836936499,28860.0,,24.175551,0.255198,0.656892,0.0,-0.4905336909909285,0.0,-1.07108,0.649473,PASS,False,False,False,False,False,False,66.99264442636289
seed4,seed4_row70223,-0.1356189404001887,28861.0,,24.137838,0.230411,0.638309,0.0,-0.4748629148574125,0.0,-1.205993,0.568034,PASS,True,True,True,True,True,False,67.22422638436483
seed4,seed4_row103097,-0.1358397360414108,28867.0,,24.272249,0.357145,0.642584,0.0,-0.5307143372020156,0.0,-0.587778,0.586596,PASS,False,False,False,False,False,False,67.48544788273615
seed4,seed4_row112695,-0.1371263713649604,28886.0,,24.418374,0.481641,0.661923,0.0,-0.5914332448070864,0.0,-0.073471,0.671876,PASS,True,True,True,True,True,False,67.98259771986972
seed4,seed4_row77924,-0.1389929434447737,28906.0,,24.164078,0.247565,0.63387,0.0,-0.4857663477782483,0.0,-1.11164,0.548857,PASS,True,True,True,True,True,False,67.54357491856678
seed4,seed4_row113219,-0.1398620066587332,28915.0,,24.151838,0.243324,0.618085,0.0,-0.4806802952267618,0.0,-1.134544,0.481427,PASS,True,True,True,True,True,False,67.84564332247558
seed4,seed4_row110671,-0.1406411714029415,28923.0,,24.162246,0.227538,0.653005,0.0,-0.4850051020042021,0.0,-1.222267,0.632274,PASS,True,True,True,True,True,False,66.49040716612377
seed4,seed4_row115418,-0.1410076080793844,28925.0,,24.344862,0.426039,0.619008,0.0,-0.5608870115419778,0.0,-0.298029,0.485339,PASS,True,True,True,True,True,False,67.49578175895766
seed4,seed4_row105874,-0.1423105293313169,28953.0,,24.154902,0.231625,0.627847,0.0,-0.4819534704733099,0.0,-1.19916,0.522991,PASS,True,True,True,True,True,False,67.76007328990228
seed4,seed4_row72856,-0.1427931163469801,28958.0,,24.14048,0.210338,0.63639,0.0,-0.4759607376385431,0.0,-1.322888,0.55973,PASS,True,True,True,True,True,False,67.21244299674268
seed4,seed4_row118975,-0.1431455670058222,28963.0,,24.32615,0.383148,0.645441,0.0,-0.5531116671511747,0.0,-0.476208,0.599059,PASS,True,True,True,True,True,False,67.34070846905536
seed4,seed4_row108322,-0.1433644532112688,28966.0,,24.246412,0.314922,0.630719,0.0,-0.519978361730384,0.0,-0.777209,0.535303,PASS,True,True,True,True,True,False,67.90000814332248
seed4,seed4_row100738,-0.1441408653921398,28976.0,,24.279003,0.344289,0.630185,0.0,-0.533520807703057,0.0,-0.644241,0.533012,PASS,True,True,True,True,True,False,67.23288273615636
seed4,seed4_row113710,-0.1447662418602682,28979.0,,24.151867,0.226082,0.619469,0.0,-0.4806923455146689,0.0,-1.230567,0.487296,PASS,True,True,True,True,True,False,66.82268510984541
seed4,seed4_row118886,-0.1451927006403336,28985.0,,24.485702,0.517232,0.666123,0.0,-0.6194098580576195,0.0,0.068954,0.6907,PASS,False,False,False,False,False,False,69.05512274959084
seed4,seed4_row115880,-0.1461592600906413,28993.0,,24.264843,0.3201,0.635783,0.0,-0.5276369429866306,0.0,-0.753313,0.557108,PASS,True,True,True,True,True,False,67.31634364820847
seed4,seed4_row109752,-0.1467912502779682,29003.0,,24.278019,0.332701,0.632884,0.0,-0.5331119289685261,0.0,-0.695995,0.54461,PASS,False,False,False,False,False,False,67.5808306188925
seed4,seed4_row39119,-0.1472216423530284,29007.0,,24.364878,0.368041,0.704045,0.0,-0.5692042033614694,0.0,-0.540631,0.866637,PASS,False,False,False,False,False,False,68.02698205546493
seed4,seed4_row118905,-0.1481754069677454,29015.0,,24.521842,0.546771,0.659461,0.0,-0.6344270099539221,0.0,0.187631,0.660892,PASS,False,False,False,False,False,False,68.58339314845024
seed4,seed4_row119988,-0.1495892846057477,29027.0,,24.212053,0.239302,0.663055,0.0,-0.5057012637224968,0.0,-1.156511,0.67694,PASS,True,True,True,True,True,False,66.98792345276873
seed4,seed4_row66284,-0.151747391947017,29065.0,,24.180336,0.220082,0.634967,0.0,-0.4925219884957386,0.0,-1.265188,0.553586,PASS,True,True,True,True,True,False,67.6346009771987
seed4,seed4_row117545,-0.1534425275537812,29081.0,,24.288568,0.32018,0.633751,0.0,-0.5374953250768303,0.0,-0.752947,0.548342,PASS,False,False,False,False,False,False,67.14849715678311
seed4,seed4_row74190,-0.1541811426733771,29092.0,,24.371449,0.390991,0.644379,0.0,-0.5719346323905388,0.0,-0.443149,0.594421,PASS,True,True,True,True,True,False,67.69477198697068
seed4,seed4_row110900,-0.1553955879176317,29101.0,,24.181344,0.228374,0.605754,0.0,-0.4929408398823311,0.0,-1.217518,0.4295,PASS,False,False,False,False,False,False,68.17282608695652
seed4,seed4_row102953,-0.155660533123785,29106.0,,24.171822,0.20224,0.629782,0.0,-0.4889841901768358,0.0,-1.372355,0.53128,PASS,False,False,False,False,False,False,67.07088617886178
seed4,seed4_row21615,-0.1562672497615759,29112.0,,24.187514,0.209486,0.638701,0.0,-0.4955046425165371,0.0,-1.328024,0.56973,PASS,True,True,True,True,True,False,67.08965798045602
seed4,seed4_row33762,-0.1571315899455865,29125.0,,24.19672,0.214782,0.639824,0.0,-0.4993299856365522,0.0,-1.296339,0.5746,PASS,True,True,True,True,True,False,67.08431596091206
seed4,seed4_row101747,-0.1577869216778951,29132.0,,24.340666,0.348713,0.644998,0.0,-0.5591434595398502,0.0,-0.624699,0.597125,PASS,False,False,False,False,False,False,66.93238405207485
